post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate_pct
IG0022798,2,creator,22291,carousel,Technology,Reels Feed,1,2025-06-29 10:00:00,2025-06-29,10,Sunday,296,4,11,50,7448,9650,0.0374,251,117,10,medium,3.74
IG0022803,19,creator,3447,carousel,Technology,Home Feed,0,2025-01-26 17:00:00,2025-01-26,17,Sunday,182,7,6,17,3122,4922,0.0431,35,96,6,high,4.31
IG0022821,6,creator,10034,image,Technology,Reels Feed,1,2025-01-06 17:00:00,2025-01-06,17,Monday,49,2,2,4,4610,6898,0.0083,490,120,7,low,0.83
IG0022830,2,creator,22291,image,Technology,Explore,0,2025-06-02 03:00:00,2025-06-02,3,Monday,1186,43,74,153,24296,31813,0.0458,493,136,11,high,4.58
IG0022837,16,brand,9696,reel,Technology,Hashtags,1,2024-12-18 19:00:00,2024-12-18,19,Wednesday,237,7,11,49,4258,5318,0.0572,437,122,6,viral,5.72
IG0022867,7,brand,3551,reel,Technology,External,0,2025-06-04 11:00:00,2025-06-04,11,Wednesday,77,2,3,13,1298,1720,0.0552,854,141,6,high,5.52
IG0022877,13,brand,5824,carousel,Technology,External,0,2025-11-12 14:00:00,2025-11-12,14,Wednesday,158,7,8,21,2688,3001,0.0646,95,124,2,viral,6.46
IG0022879,10,brand,4542,reel,Technology,Profile,0,2025-08-07 14:00:00,2025-08-07,14,Thursday,366,12,22,57,4730,5572,0.082,954,114,8,viral,8.2
IG0022883,2,creator,22291,carousel,Technology,Explore,1,2025-09-12 08:00:00,2025-09-12,8,Friday,220,5,4,41,6807,7815,0.0345,0,108,11,medium,3.45
IG0022891,1,creator,9461,image,Technology,Explore,0,2025-08-05 06:00:00,2025-08-05,6,Tuesday,516,17,22,65,10112,15267,0.0406,939,133,8,medium,4.06
IG0022896,5,creator,10739,carousel,Technology,Profile,1,2025-08-20 05:00:00,2025-08-20,5,Wednesday,142,2,6,27,2108,2367,0.0748,224,118,7,viral,7.48
IG0022900,13,creator,5824,reel,Technology,Hashtags,0,2025-08-12 08:00:00,2025-08-12,8,Tuesday,316,8,11,40,4889,7715,0.0486,322,114,16,high,4.86
IG0022903,6,creator,10034,carousel,Technology,Profile,0,2025-06-28 11:00:00,2025-06-28,11,Saturday,356,10,19,51,7689,11103,0.0393,831,114,11,high,3.93
IG0022906,4,creator,4972,image,Technology,Hashtags,0,2025-05-15 08:00:00,2025-05-15,8,Thursday,1034,31,52,176,23784,35195,0.0367,561,126,4,medium,3.67
IG0022913,17,brand,15923,image,Technology,External,0,2025-10-17 07:00:00,2025-10-17,7,Friday,138,7,4,20,6511,8953,0.0189,711,118,9,low,1.89
IG0022936,6,creator,10034,reel,Technology,Home Feed,0,2024-11-26 11:00:00,2024-11-26,11,Tuesday,273,8,14,42,5270,6971,0.0483,444,129,13,high,4.83
IG0022960,15,creator,8167,carousel,Technology,External,0,2025-07-06 13:00:00,2025-07-06,13,Sunday,922,22,53,142,11706,17391,0.0655,34,109,7,viral,6.55
IG0022962,12,brand,13798,image,Technology,Profile,1,2024-12-05 21:00:00,2024-12-05,21,Thursday,171,1,8,26,3046,3409,0.0604,456,102,8,viral,6.04
IG0022981,5,brand,10739,image,Technology,Profile,0,2025-08-30 17:00:00,2025-08-30,17,Saturday,48,2,1,9,1136,1797,0.0334,758,132,9,medium,3.34
IG0022983,1,creator,9461,carousel,Technology,Explore,0,2025-08-25 10:00:00,2025-08-25,10,Monday,220,5,10,33,4846,5887,0.0455,556,113,14,high,4.55
IG0023013,17,brand,15923,image,Technology,Hashtags,1,2025-05-06 19:00:00,2025-05-06,19,Tuesday,55,3,4,6,4242,6744,0.0101,169,113,5,low,1.01
IG0023014,1,creator,9461,carousel,Technology,Profile,0,2025-01-15 10:00:00,2025-01-15,10,Wednesday,186,6,13,27,10534,16553,0.014,523,125,6,low,1.4
IG0023032,20,creator,31095,image,Technology,Profile,0,2025-05-14 16:00:00,2025-05-14,16,Wednesday,505,21,30,76,7533,8834,0.0715,818,145,10,viral,7.15
IG0023050,13,creator,5824,reel,Technology,Hashtags,0,2025-02-03 10:00:00,2025-02-03,10,Monday,397,11,15,65,15029,23986,0.0203,56,115,7,low,2.03
IG0023063,11,brand,9044,carousel,Technology,Reels Feed,0,2025-01-22 17:00:00,2025-01-22,17,Wednesday,127,1,6,15,2774,3861,0.0386,488,122,5,medium,3.86
IG0023077,9,creator,6916,reel,Technology,External,0,2024-12-23 14:00:00,2024-12-23,14,Monday,80,0,4,11,5773,9148,0.0104,404,97,11,low,1.04
IG0023126,17,creator,15923,reel,Technology,Hashtags,0,2025-07-31 08:00:00,2025-07-31,8,Thursday,412,8,22,69,6491,8167,0.0626,121,120,10,viral,6.26
IG0023131,4,creator,4972,carousel,Technology,External,0,2025-01-30 11:00:00,2025-01-30,11,Thursday,141,4,11,26,6227,8120,0.0224,160,119,10,low,2.24
IG0023137,4,creator,4972,carousel,Technology,Reels Feed,0,2025-11-12 07:00:00,2025-11-12,7,Wednesday,526,16,17,72,7580,11414,0.0553,221,117,2,high,5.53
IG0023143,13,creator,5824,image,Technology,Reels Feed,0,2025-06-18 05:00:00,2025-06-18,5,Wednesday,423,13,23,71,6248,7030,0.0754,377,118,5,viral,7.54
IG0023151,12,creator,13798,image,Technology,Hashtags,0,2025-03-28 07:00:00,2025-03-28,7,Friday,382,8,18,60,6876,9160,0.0511,937,123,13,high,5.11
IG0023156,1,creator,9461,image,Technology,External,0,2024-12-13 23:00:00,2024-12-13,23,Friday,403,8,21,59,5585,7037,0.0698,976,103,7,viral,6.98
IG0023182,5,creator,10739,carousel,Technology,Profile,1,2025-05-31 03:00:00,2025-05-31,3,Saturday,557,15,27,70,10109,16124,0.0415,79,145,8,high,4.15
IG0023189,3,creator,10018,carousel,Technology,Hashtags,0,2025-06-14 01:00:00,2025-06-14,1,Saturday,1243,30,65,171,19700,21912,0.0689,990,110,14,viral,6.89
IG0023201,20,creator,31095,image,Technology,Reels Feed,1,2025-04-09 16:00:00,2025-04-09,16,Wednesday,181,5,4,35,10761,15189,0.0148,80,108,11,low,1.48
IG0023204,16,creator,9696,carousel,Technology,Explore,0,2025-07-01 13:00:00,2025-07-01,13,Tuesday,132,4,2,19,7323,10285,0.0153,846,126,10,low,1.53
IG0023210,2,creator,22291,reel,Technology,External,0,2025-02-23 14:00:00,2025-02-23,14,Sunday,335,6,15,34,7447,8259,0.0472,862,103,12,high,4.72
IG0023213,17,creator,15923,image,Technology,Home Feed,1,2025-05-16 13:00:00,2025-05-16,13,Friday,198,8,6,33,6442,10183,0.0241,44,113,4,low,2.41
IG0023216,15,creator,8167,carousel,Technology,Reels Feed,0,2024-12-06 10:00:00,2024-12-06,10,Friday,171,8,7,25,3102,4845,0.0436,20,121,4,high,4.36
IG0023252,14,creator,3083,image,Technology,Hashtags,1,2025-08-09 23:00:00,2025-08-09,23,Saturday,20,0,1,2,1335,1698,0.0135,606,122,6,low,1.35
IG0023258,5,creator,10739,image,Technology,External,0,2025-05-02 03:00:00,2025-05-02,3,Friday,89,1,3,23,3249,4632,0.025,328,106,3,low,2.5
IG0023266,11,creator,9044,image,Technology,Explore,0,2025-06-15 19:00:00,2025-06-15,19,Sunday,100,1,6,13,1537,2055,0.0584,624,109,8,viral,5.84
IG0023273,10,creator,4542,carousel,Technology,Hashtags,1,2025-01-19 07:00:00,2025-01-19,7,Sunday,124,5,9,14,6520,7700,0.0197,326,121,5,low,1.97
IG0023288,15,creator,8167,carousel,Technology,External,0,2025-09-22 13:00:00,2025-09-22,13,Monday,876,15,36,135,4319,6368,0.1668,952,123,7,high,16.68
IG0023293,3,creator,10018,carousel,Technology,External,0,2024-12-23 10:00:00,2024-12-23,10,Monday,320,7,17,46,4373,4963,0.0786,21,124,4,viral,7.86
IG0023297,8,creator,15986,reel,Technology,Profile,0,2025-09-30 18:00:00,2025-09-30,18,Tuesday,219,6,9,40,8681,11419,0.024,789,116,8,medium,2.4
IG0023311,18,creator,7486,image,Technology,Home Feed,0,2025-06-14 14:00:00,2025-06-14,14,Saturday,333,9,13,52,4869,6940,0.0586,395,104,10,viral,5.86
IG0023323,19,brand,3447,reel,Technology,External,0,2025-10-02 10:00:00,2025-10-02,10,Thursday,153,5,9,14,2490,3406,0.0531,35,123,9,high,5.31
IG0023329,18,creator,7486,carousel,Technology,Profile,0,2024-11-28 17:00:00,2024-11-28,17,Thursday,110,2,6,16,2696,3322,0.0403,989,109,7,high,4.03
IG0023332,16,creator,9696,reel,Technology,Profile,0,2024-11-30 13:00:00,2024-11-30,13,Saturday,337,10,15,50,11053,15101,0.0273,144,145,6,low,2.73
IG0023339,19,brand,3447,reel,Technology,Home Feed,0,2025-01-21 19:00:00,2025-01-21,19,Tuesday,208,9,9,34,4559,5911,0.044,1,107,2,medium,4.4
IG0023340,14,creator,3083,image,Technology,Reels Feed,0,2025-05-26 12:00:00,2025-05-26,12,Monday,194,8,12,25,3529,4477,0.0534,85,122,7,high,5.34
IG0023341,2,brand,22291,carousel,Technology,Explore,1,2025-07-04 14:00:00,2025-07-04,14,Friday,597,14,31,83,11720,16665,0.0435,678,105,11,high,4.35
IG0023350,7,brand,3551,image,Technology,Profile,0,2025-09-28 08:00:00,2025-09-28,8,Sunday,48,1,3,9,3269,4851,0.0126,743,124,9,low,1.26
IG0023355,19,creator,3447,carousel,Technology,External,1,2025-06-08 16:00:00,2025-06-08,16,Sunday,278,7,16,29,4448,5103,0.0647,667,133,5,viral,6.47
IG0023362,1,creator,9461,image,Technology,External,1,2025-07-10 23:00:00,2025-07-10,23,Thursday,107,4,4,14,3006,4439,0.0291,402,119,10,medium,2.91
IG0023365,20,creator,31095,image,Technology,Reels Feed,1,2025-10-08 00:00:00,2025-10-08,0,Wednesday,27,0,4,0,2751,3532,0.0088,906,103,9,low,0.88
IG0023386,19,brand,3447,carousel,Technology,Explore,0,2025-05-18 15:00:00,2025-05-18,15,Sunday,237,0,11,36,3830,6019,0.0472,572,107,4,high,4.72
IG0023395,8,creator,15986,carousel,Technology,Home Feed,1,2024-12-13 15:00:00,2024-12-13,15,Friday,567,11,22,88,10898,15401,0.0447,219,117,9,high,4.47
IG0023415,4,creator,4972,carousel,Technology,Home Feed,0,2024-12-27 02:00:00,2024-12-27,2,Friday,696,24,41,87,14731,17940,0.0473,124,112,6,high,4.73
IG0023417,5,creator,10739,image,Technology,Reels Feed,1,2025-10-14 13:00:00,2025-10-14,13,Tuesday,50,1,1,7,4449,5377,0.011,987,120,10,low,1.1
IG0023422,20,creator,31095,image,Technology,Reels Feed,0,2024-12-03 01:00:00,2024-12-03,1,Tuesday,149,3,6,19,4356,6434,0.0275,445,120,11,medium,2.75
IG0023427,3,creator,10018,image,Technology,Profile,0,2025-10-11 05:00:00,2025-10-11,5,Saturday,204,6,10,34,3780,4214,0.0603,621,107,6,viral,6.03
IG0023429,10,creator,4542,carousel,Technology,External,0,2024-12-12 22:00:00,2024-12-12,22,Thursday,163,3,7,21,3133,3675,0.0528,741,110,8,high,5.28
IG0023435,1,creator,9461,image,Technology,Reels Feed,0,2025-08-20 20:00:00,2025-08-20,20,Wednesday,233,3,21,27,3846,4430,0.0641,839,94,9,viral,6.41
IG0023438,20,creator,31095,carousel,Technology,Explore,0,2025-03-16 17:00:00,2025-03-16,17,Sunday,0,9,14,53,4469,6562,0.0116,777,108,14,viral,1.16
IG0023448,13,brand,5824,reel,Technology,Reels Feed,1,2025-08-01 22:00:00,2025-08-01,22,Friday,184,7,15,28,8733,11577,0.0202,914,111,3,low,2.02
IG0023463,16,creator,9696,reel,Technology,External,0,2025-10-18 16:00:00,2025-10-18,16,Saturday,179,5,10,27,3832,5482,0.0403,616,120,3,high,4.03
IG0023467,13,creator,5824,reel,Technology,Reels Feed,0,2025-08-31 16:00:00,2025-08-31,16,Sunday,172,0,5,35,2754,3160,0.0671,505,106,5,viral,6.71
IG0023470,15,creator,8167,carousel,Technology,External,0,2025-07-14 11:00:00,2025-07-14,11,Monday,133,2,9,24,3820,5281,0.0318,160,111,6,medium,3.18
IG0023480,1,creator,9461,reel,Technology,Reels Feed,0,2025-04-10 01:00:00,2025-04-10,1,Thursday,121,0,6,14,1843,2849,0.0495,947,115,6,high,4.95
IG0023489,20,creator,31095,image,Technology,External,0,2025-04-28 01:00:00,2025-04-28,1,Monday,134,3,2,19,7463,9044,0.0175,763,141,11,low,1.75
IG0023519,9,creator,6916,reel,Technology,Explore,0,2025-01-03 07:00:00,2025-01-03,7,Friday,261,10,6,35,8251,12303,0.0254,648,101,5,low,2.54
IG0023537,4,creator,4972,carousel,Technology,Explore,0,2024-11-23 02:00:00,2024-11-23,2,Saturday,484,19,23,94,6684,8355,0.0742,900,121,4,viral,7.42
IG0023546,7,creator,3551,carousel,Technology,Profile,0,2025-02-06 15:00:00,2025-02-06,15,Thursday,776,21,51,121,11935,15571,0.0622,151,134,8,viral,6.22
IG0023576,7,creator,3551,image,Technology,Home Feed,0,2025-08-07 17:00:00,2025-08-07,17,Thursday,546,13,29,92,13118,20204,0.0337,69,123,11,medium,3.37
IG0023579,12,creator,13798,image,Technology,External,0,2024-12-05 13:00:00,2024-12-05,13,Thursday,91,0,0,0,5894,8395,0.0108,390,119,9,low,1.08
IG0023589,19,creator,3447,reel,Technology,External,0,2025-08-08 18:00:00,2025-08-08,18,Friday,115,1,9,26,1932,3009,0.0502,145,126,14,high,5.02
IG0023603,16,creator,9696,carousel,Technology,Home Feed,0,2025-05-21 02:00:00,2025-05-21,2,Wednesday,603,30,36,81,8403,10753,0.0697,359,127,9,viral,6.97
IG0023618,14,brand,3083,carousel,Technology,Reels Feed,1,2025-05-13 03:00:00,2025-05-13,3,Tuesday,163,9,10,16,6836,8723,0.0227,949,120,9,low,2.27
IG0023622,9,creator,6916,image,Technology,External,0,2025-09-06 06:00:00,2025-09-06,6,Saturday,1860,60,84,312,11277,16341,0.1417,986,108,12,high,14.17
IG0023632,12,creator,13798,carousel,Technology,Profile,1,2025-03-26 08:00:00,2025-03-26,8,Wednesday,245,9,14,36,3228,4774,0.0637,293,122,9,viral,6.37
IG0023642,6,creator,10034,carousel,Technology,Reels Feed,0,2025-06-15 10:00:00,2025-06-15,10,Sunday,154,3,8,17,7976,10100,0.018,292,113,11,low,1.8
IG0023658,12,creator,13798,image,Technology,External,0,2025-07-15 22:00:00,2025-07-15,22,Tuesday,316,8,11,46,4153,6204,0.0614,967,125,7,viral,6.14
IG0023671,9,creator,6916,reel,Technology,Home Feed,1,2025-03-04 00:00:00,2025-03-04,0,Tuesday,224,7,12,0,6801,7803,0.0311,573,133,7,medium,3.11
IG0023672,5,creator,10739,image,Technology,Hashtags,0,2025-01-27 19:00:00,2025-01-27,19,Monday,96,4,3,17,1237,1542,0.0778,679,119,7,viral,7.78
IG0023673,13,brand,5824,image,Technology,Home Feed,0,2025-10-27 09:00:00,2025-10-27,9,Monday,337,16,16,51,8041,12298,0.0342,830,112,6,medium,3.42
IG0023675,16,brand,9696,image,Technology,Explore,0,2025-10-20 15:00:00,2025-10-20,15,Monday,174,7,4,22,2601,3170,0.0653,439,127,5,viral,6.53
IG0023691,4,creator,4972,carousel,Technology,External,1,2025-01-20 10:00:00,2025-01-20,10,Monday,368,5,18,57,6724,8441,0.0531,2,128,6,high,5.31
IG0023697,7,creator,3551,reel,Technology,Explore,0,2025-01-23 19:00:00,2025-01-23,19,Thursday,335,10,18,56,8372,10523,0.0398,963,116,8,medium,3.98
IG0023698,4,brand,4972,reel,Technology,External,0,2025-02-09 08:00:00,2025-02-09,8,Sunday,971,23,59,131,14285,17469,0.0678,601,114,7,viral,6.78
IG0023709,15,creator,8167,carousel,Technology,Profile,0,2025-06-14 23:00:00,2025-06-14,23,Saturday,273,12,14,38,3444,4551,0.074,655,115,9,viral,7.4
IG0023720,15,creator,8167,reel,Technology,External,0,2025-04-25 12:00:00,2025-04-25,12,Friday,1119,38,52,159,18180,27761,0.0493,929,115,4,high,4.93
IG0023724,11,brand,9044,image,Technology,Home Feed,0,2025-02-14 01:00:00,2025-02-14,1,Friday,199,4,11,38,3488,4718,0.0534,329,125,10,high,5.34
IG0023726,12,creator,13798,carousel,Technology,Profile,1,2025-05-21 21:00:00,2025-05-21,21,Wednesday,179,9,7,28,7329,10796,0.0207,370,109,9,low,2.07
IG0023729,3,creator,10018,image,Technology,External,0,2025-02-07 06:00:00,2025-02-07,6,Friday,152,2,7,24,4535,5424,0.0341,488,126,8,medium,3.41
IG0023732,15,creator,8167,image,Technology,External,0,2025-05-05 15:00:00,2025-05-05,15,Monday,125,6,7,17,3627,5737,0.027,771,127,11,medium,2.7
IG0023734,8,creator,15986,reel,Technology,Profile,0,2025-09-18 22:00:00,2025-09-18,22,Thursday,345,6,14,36,4383,5901,0.068,510,101,7,viral,6.8
IG0023738,18,brand,7486,carousel,Technology,Profile,1,2025-11-01 18:00:00,2025-11-01,18,Saturday,105,3,10,15,3774,5881,0.0226,136,110,6,low,2.26
IG0023742,5,creator,10739,image,Technology,Hashtags,1,2025-01-18 00:00:00,2025-01-18,0,Saturday,161,2,8,21,2777,3702,0.0519,225,122,7,high,5.19
IG0023760,6,creator,10034,image,Technology,Hashtags,0,2025-06-09 08:00:00,2025-06-09,8,Monday,628,13,23,92,12518,14319,0.0528,539,115,7,high,5.28
IG0023763,20,creator,31095,reel,Technology,Reels Feed,1,2025-08-10 21:00:00,2025-08-10,21,Sunday,32,2,2,6,1921,2529,0.0166,887,136,8,low,1.66
IG0023772,17,brand,15923,image,Technology,Explore,1,2025-02-12 01:00:00,2025-02-12,1,Wednesday,69,2,4,8,2306,3189,0.026,637,112,4,medium,2.6
IG0023790,11,creator,9044,reel,Technology,Explore,0,2025-02-17 15:00:00,2025-02-17,15,Monday,187,8,10,32,3223,3982,0.0595,291,107,4,viral,5.95
IG0023791,16,brand,9696,carousel,Technology,Hashtags,0,2025-06-15 08:00:00,2025-06-15,8,Sunday,454,17,25,77,6213,8901,0.0644,599,105,12,viral,6.44
IG0023801,20,creator,31095,carousel,Technology,Home Feed,0,2025-10-22 23:00:00,2025-10-22,23,Wednesday,104,3,5,21,8586,13147,0.0101,29,109,5,low,1.01
IG0023807,4,creator,4972,reel,Technology,Profile,0,2025-07-10 05:00:00,2025-07-10,5,Thursday,369,6,20,71,13051,20489,0.0227,985,127,7,low,2.27
IG0023808,6,brand,10034,reel,Technology,Explore,0,2025-04-12 21:00:00,2025-04-12,21,Saturday,87,2,3,11,1737,2416,0.0426,231,115,9,high,4.26
IG0023809,8,creator,15986,carousel,Technology,Home Feed,0,2025-02-04 21:00:00,2025-02-04,21,Tuesday,360,11,16,46,8109,11650,0.0372,554,126,9,medium,3.72
IG0023816,12,creator,13798,carousel,Technology,Profile,0,2025-05-15 21:00:00,2025-05-15,21,Thursday,114,5,0,13,5541,7726,0.0171,970,134,6,low,1.71
IG0023831,5,creator,10739,carousel,Technology,Home Feed,0,2025-04-17 19:00:00,2025-04-17,19,Thursday,308,12,12,45,4246,5631,0.067,107,112,5,viral,6.7
IG0023832,5,creator,10739,carousel,Technology,Profile,1,2025-09-03 09:00:00,2025-09-03,9,Wednesday,96,3,6,10,1260,1818,0.0633,42,133,7,viral,6.33
IG0023837,1,brand,9461,reel,Technology,Hashtags,1,2025-05-11 19:00:00,2025-05-11,19,Sunday,67,1,2,11,1406,1931,0.0419,955,107,11,high,4.19
IG0023860,15,creator,8167,image,Technology,Hashtags,0,2025-04-20 02:00:00,2025-04-20,2,Sunday,321,8,10,42,7325,8546,0.0446,725,132,3,high,4.46
IG0023873,19,creator,3447,carousel,Technology,Reels Feed,0,2025-06-15 12:00:00,2025-06-15,12,Sunday,2391,96,93,339,11766,17730,0.1646,11,126,9,high,16.46
IG0023879,6,brand,10034,carousel,Technology,Home Feed,1,2025-03-27 01:00:00,2025-03-27,1,Thursday,479,12,30,74,10508,13218,0.045,419,117,8,high,4.5
IG0023885,11,creator,9044,image,Technology,Home Feed,1,2024-11-30 12:00:00,2024-11-30,12,Saturday,55,1,3,7,2031,2938,0.0225,653,120,5,low,2.25
IG0023889,10,brand,4542,image,Technology,Explore,0,2025-09-10 07:00:00,2025-09-10,7,Wednesday,50,0,6,3,2002,3065,0.0192,686,132,7,low,1.92
IG0023891,13,brand,5824,carousel,Technology,Home Feed,0,2025-04-24 20:00:00,2025-04-24,20,Thursday,351,10,17,46,6012,8154,0.052,154,111,14,high,5.2
IG0023901,20,creator,31095,carousel,Technology,Hashtags,0,2025-01-28 11:00:00,2025-01-28,11,Tuesday,114,2,8,25,3683,5471,0.0272,70,109,8,medium,2.72
IG0023902,18,brand,7486,carousel,Technology,Reels Feed,0,2025-02-25 12:00:00,2025-02-25,12,Tuesday,110,6,2,18,2214,2497,0.0545,461,101,3,high,5.45
IG0023907,20,creator,31095,carousel,Technology,Explore,1,2024-12-15 08:00:00,2024-12-15,8,Sunday,181,2,14,28,6957,9798,0.023,270,96,15,low,2.3
IG0023920,19,creator,3447,reel,Technology,Home Feed,0,2024-12-28 23:00:00,2024-12-28,23,Saturday,1177,32,65,180,15917,24811,0.0586,265,123,6,viral,5.86
IG0023941,19,creator,3447,reel,Technology,External,0,2024-12-11 03:00:00,2024-12-11,3,Wednesday,60,4,1,9,4259,6397,0.0116,316,116,7,low,1.16
IG0023943,3,brand,10018,reel,Technology,Hashtags,0,2025-05-05 10:00:00,2025-05-05,10,Monday,303,9,14,44,4315,6756,0.0548,761,118,6,high,5.48
IG0023966,10,creator,4542,carousel,Technology,Explore,1,2025-11-12 07:00:00,2025-11-12,7,Wednesday,55,3,1,2,2396,2874,0.0212,784,119,8,low,2.12
IG0023984,17,creator,15923,reel,Technology,Explore,0,2025-07-29 05:00:00,2025-07-29,5,Tuesday,499,15,20,82,7233,11158,0.0552,350,120,3,high,5.52
IG0023986,11,creator,9044,carousel,Technology,Profile,0,2025-02-02 09:00:00,2025-02-02,9,Sunday,197,4,11,22,5690,8222,0.0285,46,116,6,medium,2.85
IG0023994,17,creator,15923,reel,Technology,Hashtags,0,2025-06-02 03:00:00,2025-06-02,3,Monday,224,12,17,38,12609,16891,0.0172,461,105,4,low,1.72
IG0024002,12,creator,13798,image,Technology,Profile,0,2025-05-16 03:00:00,2025-05-16,3,Friday,197,7,10,30,3009,4039,0.0604,335,118,9,viral,6.04
IG0024016,8,creator,15986,image,Technology,Home Feed,0,2025-06-24 08:00:00,2025-06-24,8,Tuesday,354,14,19,42,5201,8033,0.0534,285,114,7,high,5.34
IG0024017,2,creator,22291,image,Technology,Reels Feed,0,2025-09-10 06:00:00,2025-09-10,6,Wednesday,475,11,17,57,5982,8742,0.0641,785,131,15,viral,6.41
IG0024022,8,creator,15986,reel,Technology,Home Feed,1,2025-04-21 08:00:00,2025-04-21,8,Monday,75,0,5,10,2888,4576,0.0197,238,100,11,low,1.97
IG0024039,4,brand,4972,reel,Technology,Reels Feed,0,2024-12-28 12:00:00,2024-12-28,12,Saturday,35,0,3,6,935,1280,0.0344,633,135,6,medium,3.44
IG0024044,12,creator,13798,carousel,Technology,Explore,1,2025-05-08 14:00:00,2025-05-08,14,Thursday,184,5,5,0,3012,4051,0.0479,594,131,6,high,4.79
IG0024051,6,brand,10034,image,Technology,Reels Feed,0,2025-06-06 13:00:00,2025-06-06,13,Friday,152,6,8,18,2763,4327,0.0425,187,114,7,high,4.25
IG0024055,5,creator,10739,reel,Technology,Home Feed,1,2025-07-29 00:00:00,2025-07-29,0,Tuesday,395,0,17,59,5303,6108,0.0771,40,130,6,viral,7.71
IG0024057,16,creator,9696,carousel,Technology,External,0,2025-02-26 08:00:00,2025-02-26,8,Wednesday,176,1,13,28,2445,2926,0.0745,247,109,9,viral,7.45
IG0024059,9,creator,6916,image,Technology,Reels Feed,0,2025-03-13 04:00:00,2025-03-13,4,Thursday,728,31,43,112,9979,15660,0.0584,339,127,5,viral,5.84
IG0024090,11,creator,9044,carousel,Technology,Hashtags,0,2025-11-08 19:00:00,2025-11-08,19,Saturday,179,4,14,31,5991,8460,0.027,716,129,6,medium,2.7
IG0024091,12,brand,13798,carousel,Technology,Profile,0,2025-05-24 12:00:00,2025-05-24,12,Saturday,131,4,6,11,12514,14166,0.0107,326,105,12,low,1.07
IG0024092,19,brand,3447,carousel,Technology,Hashtags,0,2024-12-08 13:00:00,2024-12-08,13,Sunday,152,5,7,19,1973,3034,0.0603,639,126,7,viral,6.03
IG0024099,15,creator,8167,carousel,Technology,Home Feed,0,2025-10-06 15:00:00,2025-10-06,15,Monday,503,21,27,98,6970,8311,0.0781,965,105,13,viral,7.81
IG0024105,10,brand,4542,image,Technology,Profile,0,2025-10-21 21:00:00,2025-10-21,21,Tuesday,1021,26,56,140,13318,18027,0.069,397,108,9,viral,6.9
IG0024108,15,brand,8167,carousel,Technology,Explore,1,2025-10-31 19:00:00,2025-10-31,19,Friday,286,5,10,29,4256,6063,0.0544,22,126,8,high,5.44
IG0024114,9,creator,6916,carousel,Technology,Explore,1,2025-06-11 10:00:00,2025-06-11,10,Wednesday,275,10,9,47,5231,6888,0.0495,814,129,10,high,4.95
IG0024122,19,brand,3447,carousel,Technology,Reels Feed,0,2025-05-30 17:00:00,2025-05-30,17,Friday,95,2,6,0,2690,4209,0.0245,162,117,9,medium,2.45
IG0024146,15,brand,8167,image,Technology,Explore,1,2025-07-31 07:00:00,2025-07-31,7,Thursday,680,16,37,110,10285,11980,0.0704,951,116,6,viral,7.04
IG0024152,15,creator,8167,image,Technology,External,1,2025-07-16 21:00:00,2025-07-16,21,Wednesday,193,1,7,0,6647,8810,0.0228,609,113,9,medium,2.28
